225;469.47
226;469.02
227;467.86
228;467.63
229;467.18
230;466.31
231;465.85
232;465.30
233;464.69
234;463.93
235;463.50
236;462.92
237;462.07
238;461.59
239;460.99
240;460.48
241;459.81
242;459.16
243;458.71
244;457.97
245;457.50
246;457.16
247;456.34
248;455.67
249;455.25
250;454.87
251;453.91
252;453.40
253;452.77
254;452.02
255;451.75
256;451.14
257;450.37
258;449.88
259;449.39
260;448.77
261;447.88
262;447.45
263;447.09
264;446.43
265;445.78
266;445.22
267;444.52
268;444.14
269;443.44
270;443.03
271;442.29
272;441.68
273;441.16
274;440.61
275;439.81
276;439.43
277;438.88
278;438.11
279;437.65
280;437.16
281;436.52
282;435.83
283;435.35
284;434.90
285;433.93
286;433.60
287;432.96
288;432.29
289;431.86
290;431.39
291;430.65
292;429.96
293;429.34
294;428.87
295;428.25
296;427.81
297;427.40
298;426.59
299;425.91
300;425.44
301;424.75
302;424.13
303;423.52
304;422.99
305;422.69
306;421.85
307;421.29
308;420.73
309;420.01
310;419.54
311;418.80
312;418.25
313;417.84
314;417.31
315;416.76
316;416.05
317;415.45
318;414.90
319;414.30
320;413.74
321;413.08
322;412.38
323;411.99
324;411.58
325;410.87
326;410.33
327;409.56
328;409.10
329;408.45
330;407.88
331;407.48
332;406.83
333;406.05
334;405.68
335;405.03
336;404.63
337;404.02
338;403.51
339;402.78
340;402.01
341;401.64
342;401.07
343;400.29
344;399.98
345;399.46
346;398.83
347;398.22
348;397.60
349;397.01
350;396.51
351;395.96
352;395.32
353;394.41
354;393.98
355;393.84
356;392.99
357;392.43
358;391.81
359;391.06
360;390.72
361;389.98
362;389.86
363;388.97
364;388.40
365;388.07
366;387.08
367;386.55
368;386.19
369;385.56
370;385.07
371;384.33
372;383.71
373;383.20
374;382.48
375;382.17
376;381.53
377;380.67
378;380.32
379;379.62
380;379.41
381;378.66
382;378.26
383;377.70
384;377.00
385;376.35
386;375.92
387;375.40
388;374.84
389;374.46
390;373.56
391;373.09
392;372.61
393;371.99
394;371.26
395;370.80
396;370.45
397;369.93
398;369.03
399;368.67
400;367.77
401;367.32
402;366.79
403;365.93
404;365.71
405;365.20
406;364.53
407;364.00
408;363.28
409;362.81
410;362.38
411;361.89
412;361.27
413;360.59
414;360.01
415;359.66
416;359.11
417;358.56
418;357.86
419;357.40
420;356.76
421;356.04
422;355.73
423;355.22
424;354.59
425;353.81
426;353.27
427;352.61
428;352.35
429;351.62
430;351.23
431;350.55
432;349.90
433;349.45
434;348.80
435;348.22
436;347.89
437;347.08
438;346.52
439;345.91
440;345.42
441;344.88
442;344.36
443;343.83
444;343.17
445;342.46
446;342.23
447;341.52
448;341.01
449;340.33
450;339.65
451;339.23
452;338.82
453;338.17
454;337.47
455;337.06
456;336.29
457;335.90
458;335.20
459;334.59
460;334.05
461;333.40
462;333.08
463;332.33
464;331.66
465;331.30
466;330.74
467;330.23
468;329.48
469;329.03
470;328.69
471;327.99
472;327.45
473;326.92
474;326.35
475;325.70
476;325.22
477;324.77
478;324.21
479;323.54
480;322.80
481;322.42
482;321.87
